campaign,NumVoicePrepaid,NumVoicePostpaid,VoiceOnNet,VoiceOffNet,VoiceInt,NumCalls,CallDuration,NumDataSPrepaid,NumDataPostpaid,DataCharTraf,DataCharNULL,NumDataSessions,SessionsLength,TotalFlux,BirthDate,Nationality,Occupation,EoPProvisionedBase,RGE30Subscriberbase,RGE90Subscriberbase,RGE1Subscriberbase,EoP_SubscribersApOG,InterconnectPayableRevenue,InterconnectReceivableRevenueRequest,DataRevenue,MMSRevenue,SMSRevenue,VASRevenue,VoiceRevenue,ForfeitedRevenue,RoamingInbound,RoamingOutound,NoOfEvents,OtherRevenue,AddOnSubscriptionRevenue,PrepaidRevenue,NoEventsVASPrep,postpaidAddonRevenue,PostpaidDataRevenue,PostpaidMMSRev,PostpaidSMSRev,PostpaidVASRevenue,PostpaidVoiceRevenue,RoamingOutboundRevenue,PostpaidRevenues,NoEventsVASPost,ARPU,ChurnPresure1,ChurnPresure2,Andpresure1,Andpresure2,iospresure1,iospresure2,allpresure1,allpresure2
campaign_4,772,1648,2073,345,2,2420,213705,0,92,92,0,92,3641341,30364767714,1984-05-15,German,Police Officer,1,0,0,0,1,3.37854,0.12567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,9.03,0,9.095,4,24.5,0,0,0,0,0,0,0,0
campaign_5,82,112,190,4,0,194,40589,0,6,6,0,6,8914,11083728,1972-05-06,German,Military,1,0,0,0,1,0.02643,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.21,0,5.21,0,5,0.0427026001138736,0.0519727709974505,0,0,0,0.00653339330510889,0.00288628054646912,0.0152584684576269
campaign_2,6,103,42,67,0,109,5776,0,56,56,0,56,4315651,9043660036,1982-07-25,German,Others,1,0,0,0,1,0.18412,0.02392,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.32,0,6.32,0,5,0,0,0,0,0,0,0,0
campaign_3,6,103,42,67,0,109,5776,0,56,56,0,56,4315651,9043660036,1982-07-25,German,Others,1,0,0,0,1,0.18412,0.02392,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.32,0,6.32,0,5,0,0,0,0,0,0,0,0
campaign_5,29,139,166,2,0,168,21592,0,13,13,0,13,6891255,5526024582,1970-01-01,German,Labour worker,1,0,0,0,1,0.02472,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.12,0,5.12,0,5,0,0.104448191312411,0,0,0,0.116842280062869,0,0.11844278976856
campaign_5,13,103,110,6,0,116,6663,0,97,97,0,97,2287047,4089984358,1975-01-01,German,Security/Guard,1,0,0,0,1,0.02428,0.01232,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.21,0,5.21,0,5,0.00570983649104594,0.0754473205685442,0,0,0,0.0801641549019626,0,0.085257706541848
campaign_5,199,347,531,14,1,546,40181,0,29,29,0,29,3984569,9820996289,1966-02-09,German,Military,1,0,0,0,1,0.15706,0.01208,0,0,0,0,0,0,0,0.241,5,0,0,0,0,5,0,0,0,0,0.51,0.241,5.751,0,5,0,0,0,0,0,0,0,0
campaign_5,3,80,38,45,0,83,11968,0,106,106,0,106,4719714,6887911427,1976-01-01,German,Labour worker,1,0,0,0,1,0.10286,0.04616,0,0,0,0,0,0,0,0.11,1,0,0,0,0,5,0,0,0,0,0.6,0.11,5.71,0,5,0,0,0,0,0,0,0,0
campaign_1,0,56,41,15,0,56,4348,0,79,79,0,79,1504690,7058736904,1987-06-11,Polish,Supervisor,1,0,0,0,1,0.13692,0.03652,0,0,0,0,0,0,0,0,26,0,0,0,0,30,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0
campaign_2,3,35,30,8,0,38,6402,0,66,66,0,66,4634750,5137200376,1987-12-13,German,Labour worker,1,0,0,0,1,0.1302,0.03052,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.16,0,0.36,0,5.52,0,5,0,0,0,0,0,0,0,0
campaign_3,37,175,172,40,0,212,23050,0,59,59,0,59,4174058,12731504499,1959-01-01,German,Others,1,0,0,0,1,0.28423,4.4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.98,0,6.98,0,5,0,0,0,0,0,0,0,0
campaign_5,61,209,119,148,3,270,49958,0,284,284,0,284,5191311,346020008,1961-02-03,German,Police Officer,1,0,0,0,1,1.99833,0.20746,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.02,0,7.09,0,12.11,0,5,9.08512764604343e-5,0.0232299419256083,0,0,0,0.0259728967912687,0,0.0346840386464401
campaign_5,15,146,118,43,0,161,15416,0,33,33,0,33,7447029,27325657276,1964-01-01,German,Others,1,0,0,0,1,0.33818,0.16448,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.28,0,7.28,0,5,0.241933911687299,0.356006225689124,0,0,0,0.0172058253449311,0,0.0231098670210936
campaign_3,53,148,166,34,1,201,12988,0,123,123,0,123,4024332,9042626811,1976-10-07,German,Others,1,0,0,0,1,0.70683,0.10109,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.4,0,7.4,0,5,0,0,0,0,0,0,0,0
campaign_3,34,129,102,61,0,163,19394,0,46,46,0,46,4295868,5735914062,1980-08-27,German,Others,1,0,0,0,1,1.09403,0.04004,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.02,0,0.28,0,10.3,0,10,0,0,0,0,0,0,0,0
campaign_2,129,463,562,30,0,592,63905,0,34,34,0,34,4684459,5446497813,1981-01-01,Indian,Supervisor,1,0,0,0,1,0.16321,0.00836,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.65,0,6.65,0,5,0,0,0,0,0,0,0,0
campaign_3,58,433,484,6,1,491,110212,0,30,30,0,30,3421901,5275420652,1984-02-24,German,Others,1,0,0,0,1,0.55421,0.26994,0,0,0,0,0,0,0,2.365,11,0,0,0,0,5,0,0,0,0,0.67,2.365,8.035,0,5,0,0,0,0,0,0,0,0
campaign_2,162,197,326,24,9,359,39378,0,80,80,0,80,5744581,16362668261,1992-02-28,Pakistani,Others,1,0,0,0,1,0.34361,0.00748,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.3,0.05,0,2.676,0,13.026,0,10,0,0,0,0,0,0,0,0
campaign_5,20,404,309,115,0,424,105225,0,428,428,0,428,3668595,12341883949,1993-03-27,German,Others,1,0,0,0,1,0.69005,0.03036,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4.26,0,9.26,0,5,0.201921009246649,0.227564640275864,0,0,0.0873955684707592,0.190119983767885,0.0873955684707592,0.201320482680404
campaign_5,85,1039,1056,63,5,1124,128283,0,182,182,0,182,3387167,8545715605,1988-01-23,German,Others,1,0,0,0,1,5.92818,1.31573,0,0,0,0,0,0,0,1.737,672,0,0,0,0,6.733,0,0,0,0,3.65,1.737,12.12,0,6.991,0,0,0,0,0,0,0,0
campaign_5,49,115,152,12,0,164,6807,0,353,353,0,353,4010807,5769684537,1965-01-14,German,Military,1,0,0,0,1,0.03558,0.06256,0,0,0,0,0,0,0,0,38,0,0,0,0,5,0,0,0,0,0.51,0,5.51,0,5,0.0137748344370861,0.032031349681274,0,0,0,0.0242027575820441,0,0.0310978076689438
campaign_5,14,242,171,84,1,256,24795,0,271,271,0,271,4120743,4161990434,1987-01-02,German,Supervisor,1,0,0,0,1,1.5171,0.11016,0,0,0,0,0,0,0,0.695,20,0,0,0,0,5,0,0,0.025,0,6.6,0.695,12.32,0,5,0.0455204407074514,0.109269622159562,0,0,0.0417589370452389,0.0935161589547819,0.0417589370452389,0.101298527224752
campaign_5,77,372,438,11,0,449,67613,0,448,448,0,448,1273496,8235978813,1981-02-01,German,Police Officer,1,0,0,0,1,0.15457,0.03208,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.81,0,5.81,0,5,0.0161183775928128,0.0475039723589571,0,0,0.0112910689495604,0.0380162505746968,0.146783896344285,0.201764959396781
campaign_3,15,35,48,2,0,50,4091,0,35,35,0,35,799443,4752412579,1982-10-26,German,Technician,1,0,0,0,1,0.01317,0.00264,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.09,0,5.09,0,5,0,0,0,0,0,0,0,0
campaign_5,79,129,184,24,0,208,169764,0,103,103,0,103,4527811,14385270866,1991-12-30,Pakistani,Others,1,0,0,0,1,0.1689,0.01584,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.1,0,0,1.29,0,6.39,0,5,0.0133578995854445,0.0752953178371204,0,0,0.0273363000635728,0.054267713627239,0.0273363000635728,0.0804949480713404
campaign_2,66,355,373,35,13,421,48488,0,128,128,0,128,3492487,15965541110,1972-09-28,German,Military,1,0,0,0,1,4.53177,0.53576,0,0,0,0,0,0,0,1.579,60,0,0,0,0,7,0,0,0.04,1.6,4.26,1.579,14.479,4,7,0,0,0,0,0,0,0,0
campaign_5,168,222,372,18,0,390,293283,0,65,65,0,65,3686880,11980152528,1986-02-12,German,Accountant,1,0,0,0,1,0.29004,0.00792,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.12,0,1.56,0,6.68,0,5,0,0,0,0,0,0,0,0
campaign_5,61,428,428,61,0,489,57005,0,21,21,0,21,4495941,3163834935,1984-01-21,German,Others,1,0,0,0,1,0.88103,0.03242,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0.0283222251899974,0,0,0.0380723374411382,0.083337602564167,0.0380723374411382,0.0971084863209552
campaign_5,27,124,122,29,0,151,6463,0,122,122,0,122,3316422,3681704559,1972-02-28,German,Others,1,0,0,0,1,0.12785,0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.05,0,6.05,0,5,0.179092544473316,0.256630844417104,0,0,0,0.0223977204182828,0.217373146794738,0.25551169081937
campaign_2,39,124,137,26,0,163,45038,0,206,206,0,206,4128634,5061972007,1984-07-28,German,Others,1,0,0,0,1,0.18682000000000001,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.23,0,6.23,0,5,0,0,0,0,0,0,0,0
campaign_3,39,124,137,26,0,163,45038,0,206,206,0,206,4128634,5061972007,1984-07-28,German,Others,1,0,0,0,1,0.18682000000000001,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.23,0,6.23,0,5,0,0,0,0,0,0,0,0
campaign_5,53,158,75,135,1,211,22704,0,185,185,0,185,4362287,10276304031,1980-12-28,German,Police Officer,1,0,0,0,1,0.45952,0.03052,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.025,0,3.51,0,8.535,0,5,0,0,0,0,0,0,0,0
campaign_5,5,60,29,36,0,65,14242,0,90,90,0,90,5035921,8896259099,1972-11-01,Filipino,Secretary,1,0,0,0,1,0.0159,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.33,0,5.33,0,5,0,0.00349489925146509,0,0,0.713615023474178,0.730584975255635,0.736150234741784,0.758289197849721
campaign_1,1,203,144,58,2,204,19162,0,137,137,0,137,2864320,4734750220,1982-01-01,Palestinian,Supervisor,1,0,0,0,1,1.79872,0.09344,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.025,0,2.97,0,22.995,0,20,0,0,0,0,0,0,0,0
campaign_2,17,37,44,9,1,54,3712,0,49,49,0,49,3960468,7932832689,1988-02-19,German,Others,1,0,0,0,1,0.1727,4.73149,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.87,0,5.87,0,5,0,0,0,0,0,0,0,0
campaign_3,92,243,292,43,0,335,98589,0,65,65,0,65,3159015,2617464391,1966-01-01,German,Others,1,0,0,0,1,0.24074,0.02464,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0
campaign_5,40,224,228,36,0,264,21143,0,102,102,0,102,4029927,6876846598,1971-09-20,German,Others,1,0,0,0,1,0.3111,0.04528,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.1,3,4.59,0,12.69,10,5,0.00658870037885027,0.0481026966162865,0,0,0.0654782310593075,0.0931495980491523,0.0654782310593075,0.10312224354714
campaign_7,40,224,228,36,0,264,21143,0,102,102,0,102,4029927,6876846598,1971-09-20,German,Others,1,0,0,0,1,0.3111,0.04528,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.1,3,4.59,0,12.69,10,5,0.00658870037885027,0.0481026966162865,0,0,0.0654782310593075,0.0931495980491523,0.0654782310593075,0.10312224354714
campaign_2,23,516,441,98,0,539,31409,0,131,131,0,131,2733940,8811377086,1967-10-10,German,Teacher,1,0,0,0,1,0.77682,0.02176,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
campaign_3,175,284,442,17,0,459,90553,0,1018,1018,0,1018,1636107,12370657620,1975-04-02,German,Military,1,0,0,0,1,0.17525,0.16747,0,0,0,0,0,0,0,0.105,1,0,0,0,0,5,0,0,0,0,0.69,0.105,5.795,0,5,0,0,0,0,0,0,0,0
campaign_2,352,499,795,49,7,851,60674,0,64,64,0,64,3927744,19943166023,1973-01-01,Pakistani,Others,1,0,0,0,1,2.45331,0.02784,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0.025,3.9,7.344,0,16.769,13,5.5,0,0,0,0,0,0,0,0
campaign_8,0,52,48,4,0,52,5258,0,96,96,0,96,263007,1443557448,1993-01-05,German,Labour worker,1,0,0,0,1,0.01526,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.18,0,5.18,0,5,0.0191387559808612,0.028513465793456,0,0,0,0.009773593226174,0,0.0334582869228213
campaign_3,62,167,101,128,0,229,134285,0,167,167,0,167,3999703,7095822844,1984-11-19,German,Others,1,0,0,0,1,0.19389,0.06536,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.38,0,6.38,0,5,0,0,0,0,0,0,0,0
campaign_5,62,136,178,20,0,198,14852,0,81,81,0,81,5531157,14416205818,1992-07-02,German,Others,1,0,0,0,1,0.24517,0.02288,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.42,0,6.42,0,5,0,0.0653965177930491,0,0,0.255614137863699,0.313573761197168,0.255614137863699,0.319650671788242
campaign_5,8,135,27,115,1,143,16438,0,113,113,0,113,4142017,16411642926,1979-12-07,German,Others,1,0,0,0,1,1.02994,0.1503,0,0,0,0,0,0,0,0,19,0,0,0,0,10,0,0,0.025,0,5.97,0,15.995,0,5,0.00205444273240883,0.0233572514021406,0,0,0.0112165660051769,0.101518759465685,0.0112165660051769,0.117421396405807
campaign_2,7,178,118,67,0,185,19247,0,80,80,0,80,4093232,30061767754,1975-02-03,German,Nurse/Other medical staff,1,0,0,0,1,1.11987,0.01056,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.86,0,6.86,0,5,0,0,0,0,0,0,0,0
campaign_5,43,175,212,6,0,218,54837,0,112,112,0,112,4216749,11364064450,1980-03-23,German,Manager,1,0,0,0,1,0.08198,0.01144,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.025,0,0.36,0,5.385,0,5,0.0928689883913764,0.205755012611773,0,0,0.0472303206997085,0.119760369636805,0.0472303206997085,0.121545610700452
campaign_5,7,46,30,23,0,53,4562,0,46,46,0,46,2976009,13259774767,1978-05-01,German,Labour worker,1,0,0,0,1,0.16251,0.00396,0,0,0,0,0,0,0,0.792,1,0,0,0,0,5,0,0,0,0,1.05,0.792,6.842,0,5,0.0713063320022818,0.109790661418532,0,0,0.0740740740740741,0.123436519088115,0.0740740740740741,0.129992467629265
campaign_2,0,8,0,8,0,8,202,0,36,36,0,36,141650,108681481,1987-07-09,German,Others,1,0,0,0,1,0.02143,0.01936,0,0,0,0,0,0,0,0,71,0,0,0,0,5,0,0,0,0,0.24,0,5.24,0,5,0,0,0,0,0,0,0,0
campaign_3,7,75,14,68,0,82,7899,0,62,62,0,62,4251073,12600556477,1982-01-22,German,Supervisor,1,0,0,0,1,0.38855,0.05804,0,0,0,0,0,0,0,0.226,1,0,0,0,0,5,0,0,0,0,2.64,0.226,7.866,0,5,0,0,0,0,0,0,0,0
campaign_2,180,452,602,29,1,632,53312,0,68,68,0,68,4375637,7227739949,1969-10-20,German,Military,1,0,0,0,1,0.90747,0.80802,0,0,0,0,0,0,0,0,0,0,0,0,0,5.514,0,0,0.135,0.5,2.25,0,8.399,1,6.314,0,0,0,0,0,0,0,0
campaign_5,13,147,78,82,0,160,9739,0,34,34,0,34,4910005,8680532899,1983-06-24,German,Others,1,0,0,0,1,0.00593,0.00484,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.12,0,5.12,0,5,0,0,0,0,0,0,0,0
campaign_2,258,668,870,54,2,926,55452,0,342,342,0,342,3227312,2641536178,1959-01-01,Pakistani,Supervisor,1,0,0,0,1,0.42519,0.0608,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0.04,0,2.772,0,8.312,0,5.5,0.0461124631740745,0.0879548123623487,0,0,0.0019351717464925,0.0270335316378349,0.0019351717464925,0.0309843634328115
campaign_5,16,65,79,2,0,81,9012,0,62,62,0,62,1001444,4684495166,1976-01-20,German,Military,1,0,0,0,1,0.01094,0.0286,0,0,0,0,0,0,0,0.099,28,0,0,0,0,6.29,0,0,0,0,0.09,0.099,6.479,0,6.935,0,0.0451174093197629,0,0,0.012278978388998,0.0997808687266128,0.0230844793713163,0.137347731059988
campaign_3,44,130,82,92,0,174,14010,0,180,180,0,180,4072573,5100403426,1971-01-01,German,Supervisor,1,0,0,0,1,0.04035,2.27814,0,0,0,0,0,0,0,0.457,133,0,0,0,0,5,0,0,0,1.6,1.93,0.457,8.987,4,5,0,0,0,0,0,0,0,0
campaign_3,19,214,70,160,3,233,17308,0,161,161,0,161,3585273,8389685157,1970-07-30,German,Director,1,0,0,0,1,3.0836,0.62207,0,0,0,0,0,0,0,2.185,111,0,0,0,0,0,0,0,0.185,3.9,9.3,2.185,15.57,13,5,0,0,0,0,0,0,0,0
campaign_2,56,118,128,33,13,174,71705,0,319,319,0,319,1070897,12869908689,1976-03-09,German,Others,1,0,0,0,1,0.88085,0.04004,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,2.579,0,8.079,0,5.5,0.0400301403409626,0.0697764832727728,0,0,0,0.0217101205211573,0,0.0268761890242133
campaign_5,56,118,128,33,13,174,71705,0,319,319,0,319,1070897,12869908689,1976-03-09,German,Others,1,0,0,0,1,0.88085,0.04004,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,2.579,0,8.079,0,5.5,0.0400301403409626,0.0697764832727728,0,0,0,0.0217101205211573,0,0.0268761890242133
campaign_8,8,105,110,2,1,113,65761,0,85,85,0,85,4828501,6938143582,1967-07-18,German,Technician,1,0,0,0,1,0.10576,0.32793,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.025,0,0.3,0,5.325,0,5,0,0.0154348194247712,0,0,0.123267472721911,0.335164695230997,0.123267472721911,0.407257999798506
campaign_3,34,248,129,150,3,282,62485,0,118,118,0,118,3163773,1064672060,1968-08-13,German,Secretary,1,0,0,0,1,5.29722,0.00264,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,23.81,0,28.81,0,5,0,0,0,0,0,0,0,0
campaign_3,51,300,320,31,0,351,85557,0,118,118,0,118,4143125,4341879490,1974-09-09,German,Others,1,0,0,0,1,0.54718,23.80368,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3.9,6.99,0,15.89,13,5,0,0,0,0,0,0,0,0
campaign_5,30,97,126,1,0,127,14925,0,98,98,0,98,4607076,5197499015,1972-11-28,German,Others,1,0,0,0,1,0.01932,4.4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.09,0,5.09,0,5,0,0,0,0,0,0,0,0
campaign_3,27,221,236,12,0,248,35618,0,55,55,0,55,1840160,5513566606,1970-09-13,German,Manager,1,0,0,0,1,0.14453,0.01135,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.06,0,0,0,7.06,0,7,0,0,0,0,0,0,0,0
campaign_5,30,238,234,34,0,268,19226,0,68,68,0,68,4964145,2296598190,1979-10-08,German,Others,1,0,0,0,1,0.29341,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.02,0,1.86,0,6.88,0,5,0,0,0,0,0,0,0,0
campaign_2,10,102,83,29,0,112,8156,0,75,75,0,75,2449558,11122368939,1975-06-27,German,Others,1,0,0,0,1,0.17697,0.00264,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.35,0,6.35,0,5,0,0,0,0,0,0,0,0
campaign_3,10,102,83,29,0,112,8156,0,75,75,0,75,2449558,11122368939,1975-06-27,German,Others,1,0,0,0,1,0.17697,0.00264,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.35,0,6.35,0,5,0,0,0,0,0,0,0,0
campaign_5,246,714,433,523,4,960,126907,0,298,298,0,298,4964377,4609235404,1970-02-27,German,Others,1,0,0,0,1,0.99095,0.13068,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6.77,0,11.77,0,5,0.0175470442306529,0.0860537283700804,0,0,0.0262538699690402,0.0599223654650508,0.032858617131063,0.0840797163895537
campaign_3,69,591,484,174,2,660,127326,0,31,31,0,31,1949296,9760118711,1963-01-01,German,Military,1,0,0,0,1,4.17706,2.46123,0,0,0,0,0,0,0,0.852,16,0,0,0,0,10,0,0,0,0,4.52,0.852,15.372,0,10,0,0,0,0,0,0,0,0
campaign_2,5,123,46,82,0,128,7456,0,36,36,0,36,3716954,9441815334,1994-06-08,German,Others,1,0,0,0,1,0.57915,0.01056,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4.05,0,9.05,0,5,0,0,0,0,0,0,0,0
campaign_2,64,217,98,164,19,281,19977,0,27,27,0,27,3525070,6025819791,1948-01-01,German,Labour worker,1,0,0,0,1,2.90128,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,1.64,0,12.14,0,10.5,0,0,0,0,0,0,0,0
campaign_3,64,217,98,164,19,281,19977,0,27,27,0,27,3525070,6025819791,1948-01-01,German,Labour worker,1,0,0,0,1,2.90128,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,1.64,0,12.14,0,10.5,0,0,0,0,0,0,0,0
campaign_5,9,141,103,47,0,150,20755,0,112,112,0,112,4692615,9738900021,1992-01-01,German,Labour worker,1,0,0,0,1,0.49728,0.02816,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.09,0,8.09,0,5,0.0787785476007185,0.144045742812573,0,0,0,0.0225003267709478,0,0.0254524982209688
campaign_5,83,355,409,29,0,438,116484,0,210,210,0,210,4216808,13871934279,1990-01-01,German,Labour worker,1,0,0,0,1,0.24448,0.02634,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.59,0,6.59,0,5,0.0808455150641686,0.10871161730958,0,0,0.0618462618462618,0.165883758835624,0.0730782730782731,0.187354428258651
campaign_5,35,289,303,21,0,324,46068,0,199,199,0,199,2176834,14317812745,1991-02-17,German,Others,1,0,0,0,1,0.1101,4.4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.87,0,5.87,0,5,0.0167450956426083,0.0776244367174883,0,0,0.13551238804234,0.197835245521361,0.13551238804234,0.205581355500902
campaign_5,17,140,145,12,0,157,26203,0,351,351,0,351,4363462,9514508444,1967-01-01,German,Others,1,0,0,0,1,0.81078,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.41,0,6.41,0,5,0,0,0,0,0,0,0,0
campaign_2,17,140,145,12,0,157,26203,0,351,351,0,351,4363462,9514508444,1967-01-01,German,Others,1,0,0,0,1,0.81078,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.41,0,6.41,0,5,0,0,0,0,0,0,0,0
campaign_5,48,210,230,24,4,258,24341,0,114,114,0,114,3864607,18130616563,1988-09-24,German,Labour worker,1,0,0,0,1,2.96424,0.05144,0,0,0,0,0,0,0,2.496,651,0,0,0,0,5,0,0,0.51,0,5.79,2.496,13.796,0,5,0.0111360574764257,0.0546108046462654,0,0,0.00313185092389602,0.0210486790939616,0.00595051675540244,0.0433983897110557
campaign_5,46,168,194,19,1,214,22789,0,87,87,0,87,5188536,3988201275,1985-01-01,Indian,Supervisor,1,0,0,0,1,0.18333,12.55003,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.14,0,6.14,0,5,0,0.05886372615338,0,0,0.111042183622829,0.207617179754607,0.250620347394541,0.356959606720176
campaign_2,46,168,194,19,1,214,22789,0,87,87,0,87,5188536,3988201275,1985-01-01,Indian,Supervisor,1,0,0,0,1,0.18333,12.55003,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.14,0,6.14,0,5,0,0.05886372615338,0,0,0.111042183622829,0.207617179754607,0.250620347394541,0.356959606720176
campaign_2,10,333,318,25,0,343,19181,0,93,93,0,93,4678414,14057883086,1978-09-26,German,Others,1,0,0,0,1,0.2169,0.00528,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.33,0,6.33,0,5,0,0,0,0,0,0,0,0
campaign_5,106,252,319,39,0,358,25431,0,50,50,0,50,3677919,1558324706,1963-01-01,German,Labour worker,1,0,0,0,1,0.303,0.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.86,0,6.86,0,5,0,0.0537708887981165,0,0,0.0399826162538027,0.0795873521884053,0.0399826162538027,0.115478413877216
campaign_2,330,330,660,0,0,660,73028,0,86,86,0,86,4407095,13721549665,1978-01-01,Pakistani,Others,1,0,0,0,1,0,0.00328,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0.005168043799578,0,0,0.00201005025125628,0.0105593474191447,0.00201005025125628,0.0144878500895396
campaign_2,67,279,336,10,0,346,43651,0,87,87,0,87,3798037,5381497732,1986-11-07,German,Labour worker,1,0,0,0,1,0.07416,0.11248,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5.6,6.38,0,16.98,28,5,0,0,0,0,0,0,0,0
campaign_3,18,259,96,181,0,277,42730,0,248,248,0,248,2827341,7951878668,1962-01-01,German,Others,1,0,0,0,1,1.04518,0.00748,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.18,0,0,0,10.18,0,10,0,0,0,0,0,0,0,0
campaign_5,42,361,175,228,0,403,107014,0,206,206,0,206,3457179,9097916369,1989-01-01,German,Supervisor,1,0,0,0,1,0.70938,0.1022,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.06,0,4.77,0,9.83,0,5,0,0,0,0,0,0,0,0
campaign_3,9,100,61,48,0,109,40817,0,12,12,0,12,599410,2485628125,1988-02-10,German,Supervisor,1,0,0,0,1,0.69278,0.02728,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0.02,4,4,0,18.02,5,10,0,0,0,0,0,0,0,0
campaign_2,41,130,140,31,0,171,29782,0,85,85,0,85,4659825,6250745278,1992-01-01,Indian,Student,1,0,0,0,1,0.60905,0.02376,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.45,0,8.45,0,5,0.163632916192643,0.206496996224044,0,0,0.129159283323489,0.217189268154477,0.129159283323489,0.268906999789529
